Child ID,Village ID,Serial #1,Serial #2,Date #2,Serial #3,Date #3,Serial #4,Date #4,Serial #5,Date #5,Serial #6,Date #6,Serial #7,Date #7,Serial #8,Date #8,Serial #9,Date #9,Serial #10,Date #10,Serial #11,Date #11,Serial #12,Date #12,Serial #13,Date #13,Serial #14,Date #14
AMGWMW,57,6116001432,5A27001733,2017-12-20,5A23002589,,6116002093,2018-05-25,6116001558,2018-11-03,,,,,,,,,,,,,,,,,,
NVUMFF,57,6116001476,5A23001564,2018-05-25,5A28002606,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
TMKEUZ,57,6111000084,6116001586,2018-01-17,6118002327,2018-05-25,6118003124,2018-11-03,,,,,,,,,,,,,,,,,,,,
VZXHZP,57,5A28000388,,,,,,,,,,,,,,,,,,,,,,,,,,
SSZHYQ,57,5A27001661,6115000540,2018-05-25,6116002428,2018-09-26,6111001089,2018-11-03,,,,,,,,,,,,,,,,,,,,
,57,5A27001487,,,,,,,,,,,,,,,,,,,,,,,,,,
UBWXCQ,57,6111000190,,,,,,,,,,,,,,,,,,,,,,,,,,
,57,6129001061,,,,,,,,,,,,,,,,,,,,,,,,,,
BERRWA,57,6116002258,6116002162,2018-05-25,6129002320,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
KUKYGP,57,5A28001127,,,,,,,,,,,,,,,,,,,,,,,,,,
QMCSRA,57,6116002546,6111001905,2018-05-25,6116002428,2018-07-04,5B20002283,2018-11-03,,,,,,,,,,,,,,,,,,,,
SPARE,57,5A27001733,6116001964,2018-02-20,6116002428,2018-05-25,6116001383,2018-11-03,,,,,,,,,,,,,,,,,,,,
QCPETK,58,6116002251,6114000052,2018-05-25,5A27000550,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
FWATTW,58,6116001232,6116002769,2018-05-25,6116002168,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
GVYHHE,58,5A23002696,,,,,,,,,,,,,,,,,,,,,,,,,,
EZKWPW,58,5C02001252,6116002315,2018-05-25,6116002411,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
XYEPAS,58,5A28002483,6112001352,2018-05-25,5B13001127,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
QEWXPP,58,5A23001547,5A29001287,2018-05-25,5B13000717,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
BYTHXP,58,6116001919,6111001715,2018-04-03,6118002409,2018-05-25,6118002560,2018-11-03,,,,,,,,,,,,,,,,,,,,
MMUVRQ,58,6116000837,5A27001543,2018-05-25,6129001151,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
MCMPVS,58,5A22001065,5B12003436,2018-04-11,5B13001136,2018-05-25,5B20002321,2018-11-03,,,,,,,,,,,,,,,,,,,,
CECZBZ,58,6116001116,6116001536,2018-05-25,6116001352,2018-11-03,5A28002564,2018-11-28,,,,,,,,,,,,,,,,,,,,
STUCHH,58,5A23002791,5B13002415,2018-05-25,6111001501,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
XMWMYS,58,6127002728,6116000166,2018-05-25,6113002162,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
MMMBMQ,58,6115000901,6118003256,2018-05-25,6118001879,2018-06-27,5A27000788,2018-11-03,,,,,,,,,,,,,,,,,,,,
FENBAE,58,6115002167,6111002127,2018-05-25,5A22001051,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
YVWBTT,58,6116002484,5A29000379,2018-05-25,6112001370,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
TXRPUV,58,6116002205,6115001455,2018-05-25,6116001312,2018-11-03,6118002638,2018-12-10,,,,,,,,,,,,,,,,,,,,
AUQMXM,58,5A27001891,6116002532,2018-05-25,6115000467,2018-09-12,6118002906,2018-11-03,,,,,,,,,,,,,,,,,,,,
TMCBBB,58,5A27000561,6116002055,2018-05-25,6116002403,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
ZVSFWF,58,5A27001906,5A27001133,2018-02-28,6118002229,2018-05-25,5A28002553,2018-11-03,,,,,,,,,,,,,,,,,,,,
PGTMVM,58,6116002257,,,,,,,,,,,,,,,,,,,,,,,,,,
FZUATK,58,5A27001990,5A28002564,2018-02-20,5A22000753,2018-05-25,6111000322,2018-11-03,,,,,,,,,,,,,,,,,,,,
SPARE,58,6111001715,6118001879,2018-05-25,5A28002564,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
SPARE,58,5A28002564,,,,,,,,,,,,,,,,,,,,,,,,,,
UNXUHN,59,6116002510,6116002649,2018-05-25,6116002467,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
BSUFRM,59,6111001901,5A28000372,2018-04-12,5B12002698,2018-05-25,6115000538,2018-11-03,,,,,,,,,,,,,,,,,,,,
FCMQRP,59,5A28000952,,,,,,,,,,,,,,,,,,,,,,,,,,
RTZMQT,59,6115000510,5B20002433,2018-05-25,6111000285,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
VFGKTT,59,6116001314,6116002493,2018-05-25,6116001223,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
NMQBTA,59,6116002075,5B20001230,2018-05-25,6118002773,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
HAHWCX,59,6118001753,6118003159,2018-05-25,6115000422,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
AYZCKZ,59,5B19001342,,,,,,,,,,,,,,,,,,,,,,,,,,
EUAWEK,59,6118001697,6118002950,2018-04-17,6111000144,2018-05-25,6116002280,2018-11-03,,,,,,,,,,,,,,,,,,,,
GVQXHQ,59,6111002018,6116002197,2018-05-25,6114000050,2018-10-02,5B20002289,2018-11-03,,,,,,,,,,,,,,,,,,,,
,59,5B20001213,,,,,,,,,,,,,,,,,,,,,,,,,,
,59,5A29000774,,,,,,,,,,,,,,,,,,,,,,,,,,
SPARE,59,5A28000372,6114000050,2018-05-25,5B12002892,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
KETFSC,60,6115001103,6118002910,2018-03-12,6118002376,2018-03-26,6118002629,2018-05-25,6130000177,2018-11-03,,,,,,,,,,,,,,,,,,
UHWHXS,60,6116001630,6109000660,2018-04-09,6118002127,2018-05-25,6118003122,2018-10-24,5B12002887,2018-11-03,,,,,,,,,,,,,,,,,,
RAFQCQ,60,6118002106,6118002103,2018-05-25,5A29000356,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
GMXUHX,60,6116001215,5A28001138,2017-12-26,,,,,,,,,,,,,,,,,,,,,,,,
KBXYRC,60,6118002209,6130000127,2018-05-25,6129001140,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
QFZSUV,60,5A27001715,6115001384,2018-02-19,6116001618,2018-05-25,5B12003042,2018-11-03,,,,,,,,,,,,,,,,,,,,
BHCGZC,60,5B20001221,6116001464,2018-05-25,5B20001168,2018-09-10,6116002468,2018-11-03,,,,,,,,,,,,,,,,,,,,
GVBARN,60,6118002194,6116002347,2018-05-25,6112001351,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
HHPVUY,60,5B20001276,6118002434,2018-02-19,5A22000867,2018-05-25,5B13001751,2018-11-03,,,,,,,,,,,,,,,,,,,,
TPWSKW,60,5A27001617,5B20002341,2018-03-19,5A22001065,2018-05-25,5A27002161,2018-11-03,,,,,,,,,,,,,,,,,,,,
VMYKSV,60,5B20002224,5A27002130,2018-05-25,5B12002765,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
UHPRWP,60,6116001541,6111002101,2018-05-25,,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EYSXEK,60,6118001757,6129001191,2018-05-25,6112000132,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EHSXWV,60,5B20001200,6118003055,2018-05-25,6112000275,,,,,,,,,,,,,,,,,,,,,,,
TWTXVZ,60,5B13002489,6118003342,2018-05-25,6118002356,2018-05-28,6115001112,2018-11-03,,,,,,,,,,,,,,,,,,,,
YUZTFY,60,5A28002152,5B04000036,2018-02-12,5A27001466,2018-02-26,6118002566,2018-05-25,6130000054,2018-11-03,,,,,,,,,,,,,,,,,,
ZMGNQN,60,6118002986,,,,,,,,,,,,,,,,,,,,,,,,,,
YPFCFK,60,5A27001402,,,,,,,,,,,,,,,,,,,,,,,,,,
EXTRA,60,5A27001487,6115001430,2018-05-25,6116002454,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,60,6129001061,5A27001710,2018-05-25,6115000405,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
SPARE,60,6115000561,6111000722,2018-02-06,5B20002341,2018-02-19,5B20001324,2018-03-26,6118002356,2018-05-25,6116001908,2018-11-03,,,,,,,,,,,,,,,,
EPVRCN,61,6118001534,,,,,,,,,,,,,,,,,,,,,,,,,,
GBQAGB,61,6118002222,6116001727,2018-05-25,6118003025,2018-05-30,6115001421,2018-11-03,,,,,,,,,,,,,,,,,,,,
WQYVVT,61,6112001373,6129001874,2018-05-25,6116001629,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
KYMGYN,61,6118002043,5A27001568,2018-05-25,6116001454,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
XXPRQB,61,6116002364,6116002597,2018-04-11,6116001067,2018-05-25,6118003198,2018-11-03,,,,,,,,,,,,,,,,,,,,
ENWGVR,61,6118003004,6115001475,2018-04-25,6118002994,2018-05-25,5A29000620,2018-11-03,,,,,,,,,,,,,,,,,,,,
TEPTEQ,61,5A27001574,6116001402,2018-05-25,6129001305,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
QKFXVP,61,6116000873,6116001634,2018-05-25,6112001289,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
SPARE,61,6116002597,6118003025,2018-05-25,5A27001402,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
ZSZQQQ,62,6111001476,6118002086,2018-05-25,6111000706,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
FHWCBP,62,6118003107,6118002911,2018-04-03,6115001432,2018-05-25,5A27002062,2018-11-03,,,,,,,,,,,,,,,,,,,,
HYKPKK,62,5A27001748,6118002087,2018-05-25,5B07003403,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
WQGZAQ,62,5A27000923,6116001351,2018-05-25,6111001644,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
MQRMZX,62,6111000566,5A28002542,2018-05-25,6116000859,2018-05-25,5B13001277,2018-11-03,,,,,,,,,,,,,,,,,,,,
BFXZFT,62,5A23001470,6118003279,2018-03-19,5A23001153,2018-05-25,6116002835,2018-11-03,,,,,,,,,,,,,,,,,,,,
FGGFZK,62,6115001466,5A28001988,2018-05-25,5A27000388,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
GHRMQT,62,6116001650,6116002545,2018-05-25,6129001445,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
TKMBZE,62,5B20002335,5A27001447,2018-05-25,6118003137,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
HVKYKV,62,5A27001799,6111002005,2018-05-25,5A28000215,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
XFBFPV,62,6116002143,6118002856,2018-05-25,5B12002603,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
AQNFSK,62,6118001689,5A27000935,2018-05-25,6112000243,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
KXPBFN,62,6118003134,6111000084,2018-05-25,5A28001231,2018-11-03,5A27000593,2018-11-26,,,,,,,,,,,,,,,,,,,,
YTBQFU,62,6115002170,6118002258,2018-05-25,6116002593,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
PHPMWE,62,6118002652,6130000230,2018-05-25,5A28002150,2018-11-03,5A28001250,2018-11-13,,,,,,,,,,,,,,,,,,,,
QVSYUM,62,5A23001136,6118002394,2018-05-25,6116001511,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
SCNMXH,62,5B12002896,6118002422,2018-05-25,6111001963,2018-06-05,5A28000650,2018-11-03,,,,,,,,,,,,,,,,,,,,
WZGQAT,62,6118003192,6118001612,2018-05-25,6116002263,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
BGQVXT,62,6118002923,5A29000529,2018-05-25,5B12002446,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,62,5A23002596,6115000393,2018-05-25,6116001241,2018-09-25,6116002859,2018-11-03,,,,,,,,,,,,,,,,,,,,
EXTRA,62,5A29001265,6111000622,2018-05-25,6111001618,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,62,6129001140,6116000778,2018-05-25,5A29001466,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
SPARE,62,6118003279,6111001963,2018-05-25,5A27000593,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
ETXQRZ,63,5A27002171,,,,,,,,,,,,,,,,,,,,,,,,,,
VRVVNT,63,6118002178,6118002951,2017-12-14,6111001878,2018-05-25,6129001258,2018-11-03,,,,,,,,,,,,,,,,,,,,
PSMKPP,63,6116001665,6115000597,2018-02-13,6116002441,2018-05-25,5B20001161,2018-11-03,,,,,,,,,,,,,,,,,,,,
GMGWFR,63,5B20001381,5A29000627,2018-05-25,5B13002494,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
NMVUPB,63,5A27001771,6111000103,2018-04-17,6116002361,2018-05-25,5A27001547,2018-11-03,6116002182,2018-12-03,,,,,,,,,,,,,,,,,,
NFEYWA,63,6118002914,6116002107,2018-02-26,6116002606,2018-04-17,5A27003457,2018-05-02,6115001491,2018-05-25,6116002748,2018-11-03,,,,,,,,,,,,,,,,
TYQBHK,63,6118002259,6116001096,2018-04-09,6118002316,2018-05-25,5A27000924,2018-11-03,,,,,,,,,,,,,,,,,,,,
KSWKHA,63,6118001673,6111000929,2018-04-09,5B13000781,2018-05-25,6111001496,2018-11-03,,,,,,,,,,,,,,,,,,,,
TANZSK,63,5A27001448,6111001093,2018-05-25,6116002752,2018-11-03,5B04000427,2019-01-09,,,,,,,,,,,,,,,,,,,,
PRZRSU,63,5B20002325,5B12002906,2018-01-03,6118002942,2018-05-25,5A29001487,2018-11-03,,,,,,,,,,,,,,,,,,,,
ZXWNKV,63,5B12002740,6109000137,2018-02-06,5B13001409,2018-05-25,6118003103,2018-11-03,,,,,,,,,,,,,,,,,,,,
SGCQGN,63,6118001651,6116001639,2018-02-20,6118003119,2018-05-10,6111000584,2018-05-25,5A28001564,2018-09-26,,,,,,,,,,,,,,,,,,
YWQXKY,63,5A28002324,5B13001684,2018-05-25,5B12004704,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
BQATHE,63,5A27002149,5A29001226,2018-05-25,6116002313,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
YWWMZE,63,6118002746,5B12002960,2018-04-09,6116001604,2018-05-25,6116001089,2018-09-18,6116001896,2018-11-03,,,,,,,,,,,,,,,,,,
CRNHPU,63,6118002492,5A29000339,2018-01-30,5A28000383,2018-02-13,5A22000179,2018-05-25,6118002652,2018-11-03,6116001544,2018-11-26,,,,,,,,,,,,,,,,
CUVPEN,63,6116001653,6118003180,,6118002525,2018-05-02,6118002503,2018-05-25,6111002098,2018-11-03,6118002627,2018-11-03,,,,,,,,,,,,,,,,
WTWVTG,63,6116002196,5A27000246,2018-05-25,5A28000844,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
BSKMKP,63,6118003105,5B12003457,2018-03-05,6118002648,2018-05-02,6116001997,2018-05-25,6118002252,2018-11-03,,,,,,,,,,,,,,,,,,
EXTRA,63,6111001148,6116000752,2018-05-25,6116001384,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,63,6118003277,6116001214,2018-05-25,5A28002652,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,63,5B13002244,5A27000712,2018-05-25,5B20002342,2018-11-03,6116002140,2018-12-11,,,,,,,,,,,,,,,,,,,,
SPARE,63,6118002951,6109100137,2018-01-30,5B12002960,2018-03-05,6118002648,,6114000811,2018-05-10,6116000996,2018-05-25,6114000120,2018-11-03,6116001544,2018-11-19,,,,,,,,,,,,
MXFATU,64,6118002454,6129000629,2018-05-25,6116001794,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXQGRQ,64,5B13001751,6118003554,2018-05-25,5B20002358,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
NEBTSK,64,6115000371,6130000207,2018-05-25,5A28002489,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
HNAZZA,64,6112000074,6118003349,2018-05-25,6111000976,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
SXREAV,64,5B20001365,5A28002609,2018-02-21,6111002041,2018-05-25,6116001128,2018-10-24,5A22001194,2018-11-03,,,,,,,,,,,,,,,,,,
YGFTPX,64,6114000086,6116002109,2018-03-12,6114000973,2018-05-25,6116002266,2018-11-03,,,,,,,,,,,,,,,,,,,,
CUTFYU,64,6116001139,5B20001527,2018-05-25,5A22000786,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EFNMKF,64,5B12003328,6118002925,2018-05-25,6128000880,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
ZFVCNV,64,6115000622,6118002272,2018-05-25,6116001668,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
XFHHPA,64,6116001154,5A27001929,2018-05-25,5A27000417,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
BGZUAE,64,6118001813,5B16000105,2018-01-24,5A27001127,2018-01-31,6115000374,2018-05-25,6111000472,2018-11-03,,,,,,,,,,,,,,,,,,
PRHYKK,64,5A29001255,6118002074,2018-05-25,6116001313,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
TVFCNV,64,6118002926,6116002635,2018-01-17,6118002659,2018-05-25,5B12002903,2018-11-03,,,,,,,,,,,,,,,,,,,,
